Num,Desc,GramsPerServ,GramDesc,CalsPerServ,ProtPerServ,FiberPerServ,SugarPerServ,SodiumPerServ,SatFatPerServ,PricePerServ,FoodType,Grains,Bev,Fruits,Vegs,MeatFish,Dairy,FatsOils,MealsSoups,LegumesNuts
2055,Horseradish,15,1 tbsp,7.2,0.177,0.495,1.1985,63,0.0135,0.08,Sauces and Other,0,0,0,0,0,0,0,0,0
27046,Duck sauce,33,2 Tbsp,80.85,0.1188,0.198,10.0782,150.15,0.01683,0.09,Sauces and Other,0,0,0,0,0,0,0,0,0
27049,Tartar sauce,30,2 tablespoons,63.3,0.3,0.15,1.275,200.1,0.9999,0.11,Sauces and Other,0,0,0,0,0,0,0,0,0
6112,Teriyaki sauce,36,1 fl oz,32.04,2.1348,0.036,5.076,1379.88,0,0.19,Sauces and Other,0,0,0,0,0,0,0,0,0
6166,White sauce,125,.5 cup,183.75,4.8,0.25,5.475,442.5,3.5675,0.2,Sauces and Other,0,0,0,0,0,0,0,0,0
2053,"Vinegar, distilled",238,1 cup,42.84,0,0,0.0952,4.76,0,0.4,Sauces and Other,0,0,0,0,0,0,0,0,0
6150,Barbecue sauce,143,.5 cup,245.96,1.1726,1.287,47.5332,1468.61,0.06435,0.42,Sauces and Other,0,0,0,0,0,0,0,0,0
3167,"Babyfood, apple-banana juice",131,1 bottle (4.2 fl oz),66.81,0.262,0.262,14.41,5.24,0.02358,0.46,Sauces and Other,0,0,0,0,0,0,0,0,0
2046,"Mustard, yellow",249,1 cup,149.4,9.3126,9.96,2.2908,2748.96,0.53286,0.55,Sauces and Other,0,0,0,0,0,0,0,0,0
6164,Salsa,130,.5 cup,37.7,1.976,2.47,5.213,924.3,0.0273,0.64,Sauces and Other,0,0,0,0,0,0,0,0,0
6971,Worcestershire sauce,275,1 cup,214.5,0,0,27.5825,2695,0,1.48,Sauces and Other,0,0,0,0,0,0,0,0,0
19335,"Sugars, granulated",4.2,1 tsp,16.254,0,0,4.1916,0.042,0,0,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18950,"Crackers, wheat, reduced fat",29,16 crackers,127.872,2.68992,0.9792,4.32288,223.488,0.608256,0.26,Snacks and Sweets,0,0,0,0,0,0,0,0,0
28309,"Cookies, coconut macaroon",36,"2 cookies, 1 serving",165.6,1.0872,1.836,16.2576,86.76,7.23564,0.02,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18150,"Cookies, animal crackers",57,1 box,254.22,3.933,0.627,13.281,231.99,1.97391,0.27,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19172,"Gelatin dessert, dry mix",21,"1 portion, amount to make 1/2 cup",80.01,1.638,0,18.0684,97.86,0,0.02,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19116,Marshmallows,7,10 miniatures,22.26,0.126,0.007,4.0292,5.6,0.00392,0.03,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18155,"Cookies, butter",5,1 cookie,23.35,0.305,0.04,1.012,14.1,0.55255,0.03,Snacks and Sweets,0,0,0,0,0,0,0,0,0
42204,"Rice cake, cracker",40,10 mini cracks (each 1 cubic inch),156.8,2.84,1.68,0.352,28.4,0.35,0.35,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43541,"Ice cream, chocolate, rich",148,1 cup,371.48,6.9856,1.332,25.678,84.36,15.35796,0.52,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18241,"Croissants, cheese",42,"1 croissant, small ",173.88,3.864,1.092,4.767,151.62,4.46376,0.04,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19300,Jellies,14,1 packet (0.5 oz),37.24,0.021,0.14,7.1708,4.2,7.00E-04,0.04,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19087,"Candies, white chocolate",14,1 tbsp,75.46,0.8218,0.028,8.26,12.6,2.71768,0.04,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18172,"Cookies, gingersnaps",7,1 cookie,29.12,0.392,0.154,1.3944,35.07,0.17157,0.04,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43060,"Chewing gum, sugarless",2,1 piece,5.36,0,0.048,0,0.14,0.00116,0.05,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19194,"Puddings, rice, dry mix",27,"1 portion, amount to make 1/2 cup",101.52,0.729,0.189,12.50175099,98.82,0.746272848,0.05,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18927,"Crackers, cheese, sandwich-type w/ cheese filling",6.5,1 sandwich,31.85,0.5798,0.1235,0.80145,57.07,0.31265,0.05,Snacks and Sweets,0,0,0,0,0,0,0,0,0
28298,"Brownies, reduced fat",36,1 brownie,124.2,0.9972,3.996,13.9428,104.4,0.99576,0.05,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18251,"Doughnuts, cake-type, chocolate, sugared or glazed",60,"1 doughnut (3-3/4"" diameter)",250.2,2.7,1.32,19.152,129,3.0792,0.05,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18378,"Cookies, chocolate chip, prepared from recipe, made w/ butter",16,"1 cookie, medium (2-1/4"" diameter)",78.08,0.912,0.478040816,5.4656,54.56,2.25136,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18256,"Doughnuts, yeast-leavened, w/ jelly filling",85,"1 doughnut, oval (3-1/2"" x 2-1/2"")",289,5.015,0.765,17.935,386.75,4.11655,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19230,"Frostings, vanilla, creamy",33,"2 tbsp, creamy",137.94,0,0,20.823,60.72,0.98142,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19297,Jams and preserves,14,1 packet (0.5 oz),38.92,0.0518,0.154,6.79,4.48,0.0014,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19294,"Fruit butters, apple",17,1 serving,29.41,0.0663,0.255,6.001,2.55,0.00901,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19128,"Syrups, pancake, reduced calorie",15,1 tbsp,24.75,0,0,4.92,26.7,0,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18232,"Crackers, wheat, regular",14.5,"2 crackers, 1 serving",65.975,1.0585,1.0005,2.2446,101.355,0.46545,0.06,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18210,"Cookies, vanilla sandwich w/ creme filling",15,"1 cookie, oval (3-1/8"" x 1-1/4"" x 3/8"")",72.45,0.675,0.225,5.895,52.35,0.44685,0.07,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19107,"Candies, hard",6,1 piece,23.64,0,0,3.774,2.28,0,0.07,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18178,"Cookies, oatmeal",25,"1 cookie, big (3-1/2"" - 4"" diameter) (include Archway brand, Grandma brand)",112.5,1.55,0.7,6.165,95.75,1.12975,0.07,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19303,"Marmalade, orange",14,1 package (0.5 oz),34.44,0.042,0.098,8.4,7.84,0,0.07,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18228,"Crackers, saltines (includes oyster, soda, soup)",14.2,.5 oz,59.356,1.34332,0.3976,0.18318,133.622,0.234726,0.07,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18168,"Cookies, chocolate sandwich, w/ ex creme filling",13,1 cookie,64.61,0.5629,0.351,5.98,45.63,0.70902,0.08,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18310,Chocolate creme pie,28.35,1 oz,100.0755,1.176525,0.2268,7.765065,75.411,3.5292915,0.08,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19226,"Frostings, chocolate, creamy",41,"2 tbsp, creamy",162.77,0.451,0.369,23.657,75.03,2.26566,0.08,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18167,"Cookies, chocolate sandwich, w/ creme filling, reg, chocolate-coated",17,1 cookie,81.77,0.612,0.884,8.4286,55.42,1.26242,0.1,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18126,"Shortcake, biscuit-type, prepared from recipe",28,1 oz,96.88,1.708,0,0,141.68,1.05616,0.1,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19188,Chocolate pudding,25,"1 portion, amount to make 1/2 cup",90.5,0.65,1.125,10.72,119.75,0.3085,0.11,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18191,"Cookies, raisin",15,1 cookie,60.15,0.615,0.18,7.134,62.7,0.519,0.11,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19048,"Pretzels, hard, chocolate-flavor coating",11,1 pretzel,50.27,0.825,0.264,4.268,62.59,0.8448,0.11,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43566,"Tortilla chips, light (baked w/ less oil)",16,10 chips,74.4,1.392,0.912,0.0848,90.24,0.45392,0.12,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18185,"Cookies, peanut butter",31,1 cookie,146.63,2.7652,0.651,8.8598,143.53,2.09281,0.12,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18248,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",28.35,1 oz,123.039,1.505385,0.48195,5.145525,135.2295,3.1482675,0.12,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19129,"Syrups, pancake",20,1 tbsp,46.8,0,0,4.294,16.4,0,0.12,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18120,"Cake, pound, commonly prepared, butter (includes fresh & frozen)",49,"1 piece, individually wrapped cake",172.97,2.45,0.294,16.3464,184.73,2.35739,0.13,Snacks and Sweets,0,0,0,0,0,0,0,0,0
28300,"Cookies, oatmeal sandwich, w/ creme filling",38,"1 cookie, 1 serving",151.24,0.9918,0.988,11.9168,168.72,1.98588,0.13,Snacks and Sweets,0,0,0,0,0,0,0,0,0
25000,"Popcorn, oil-popped, lowfat",28,1 oz,112.56,3.0016,3.808,0.182,159.88,0.33152,0.13,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43031,"Candies, chocolate covered, caramel w/ nuts",14,1 piece,65.8,1.33,0.602,5.789,21.84,0.65198,0.14,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18229,"Crackers, snack-type",16,"5 crackers, regular size, round (1 serving)",81.6,1.0624,0.368,1.3088,116.16,0.88992,0.14,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18966,"Crackers, saltines, whole wheat (includes multi-grain)",14,1 serving,55.72,0.9996,0,0,169.96,0,0.15,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18217,"Crackers, matzo, plain",28,1 matzo,110.6,2.8,0.84,0.0812,0,0.06328,0.15,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18151,Brownies,56,"1 square, large (2-3/4"" sq x 7/8"")",226.8,2.688,1.176,20.5016,160.16,2.3716,0.15,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19034,"Popcorn, air-popped",28.35,1 oz,109.7145,3.66849,4.11075,0.246645,2.268,0.1805895,0.15,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18146,"Cake, yellow, prepared from recipe w/o frosting",68,1 piece (1/12 of 8'' diameter),245,3.6,0.5,17,233,2.668,0.16,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18166,"Cookies, chocolate sandwich, w/ creme filling, reg",28.35,1 oz,131.544,1.477035,0.82215,11.529945,109.998,1.6014915,0.16,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18176,"Cookies, marshmallow, chocolate-coated (including marshmallow pies)",28,1 Fudge Marshmallow,117.88,1.12,0.56,12.544,52.64,1.32216,0.17,Snacks and Sweets,0,0,0,0,0,0,0,0,0
42283,"Potato chips, white, restructured, baked",12,10 chips,56.28,0.6,0.576,0.6012,66.48,0.31572,0.17,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19296,Honey,21,1 tbsp,63.84,0.063,0.042,17.2452,0.84,0,0.19,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18423,"Cookies, ladyfingers",13,"1 anisette sponge (4"" x 1-1/8"" x 7/8"")",47.19,1.378,0.13,6.1347,19.11,0.39286,0.2,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19100,"Fudge, chocolate",17,1 piece,69.87,0.4063,0.289,12.4304,7.65,1.09616,0.21,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19433,"Tortilla chips, lowfat",28,1 oz,116.2,3.08,1.484,0.1876,144.76,0.238,0.22,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43364,"Tortilla chips, unsalted, white corn",28,"1 bag, single serving",140.84,2.1812,1.484,0.28,4.2,0.68824,0.22,Snacks and Sweets,0,0,0,0,0,0,0,0,0
28293,"Cookie, butter or sugar, w/ chocolate icing or filling",31,3 cookies,155.93,1.271,0.589,10.478,107.88,4.588,0.22,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18170,"Cookies, fig bars",43,1 Figaroo (2 square halves),149.64,1.591,1.978,19.9348,150.5,0.48289,0.23,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19270,"Ice creams, choc",66,.5 cup (4 fl oz),142.56,2.508,0.792,16.7376,50.16,4.488,0.23,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19411,"Potato chips, plain, salted",28,22 chips,148.96,1.7892,0.868,0.0924,147.56,0.952,0.23,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18425,"Crackers, saltines, low salt (includes oyster, soda, soup)",45,"1 cup, oyster crackers",189.45,4.275,1.305,0.999,89.1,0.90045,0.23,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19039,"Popcorn, caramel-coated, w/o peanuts",28,1 oz,120.68,1.064,1.456,14.8932,57.68,1.0108,0.24,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18158,"Cookies, chocolate chip, lower fat",28.35,1 oz,127.8585,1.692495,0.8505,9.31014,118.503,1.690227,0.24,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19106,"Candies, gumdrops, starch jelly pieces",36,10 gumdrops,142.56,0,0.036,21.2292,15.84,0,0.24,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19209,"Puddings, tapioca, dry mix, prepared w/ 2% milk",128,1/2 cup,134.4,3.6864,0,17.84786441,154.88,1.26848,0.24,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19095,"Ice creams, vanilla",66,"1 serving, 1/2 cup",136.62,2.31,0.462,14.0052,52.8,4.4814,0.25,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19097,"Sherbet, orange",66,1 bar (2.75 fl oz),95.04,0.726,0.858,16.0512,30.36,0.7656,0.25,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18965,"Crackers, cheese, reduced fat",30,1 serving,125.4,3,0.99,0,350.1,0.9999,0.25,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19102,"Fudge, peanut butter",16,1 piece,61.92,0.6048,0.112,11.7376,18.88,0.27536,0.25,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19125,Chocolate-flavored hazelnut spread,37,"1 serving, 2 TBSP",200.17,2.0017,1.998,19.9985,15.17,10.51651,0.27,Snacks and Sweets,0,0,0,0,0,0,0,0,0
25027,"Plantain chips, salted",28,1 oz,148.68,0.6384,0.98,0.2576,56.56,2.33436,0.27,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18443,Apple pie,125,"1 piece (1/8 of 9"" diameter)",296.25,2.375,2,18,332.5,4.74625,0.27,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19090,"Ice creams, french vanilla, soft-serve",86,.5 cup (4 fl oz),190.92,3.526,0.602,18.1976,52.46,6.4328,0.28,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18242,"Croutons, plain",30,1 cup,122.1,3.57,1.53,0,209.4,0.453,0.28,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19183,"Puddings, chocolate, ready-to-eat",108,"1 container, refrigerated, 4 oz container",153.36,2.2572,0,18.5436,164.16,1.36404,0.28,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18635,Cinnamon rolls w/ icing,44,"1 serving, 1 roll with icing",145.2,1.9096,0.616,9.3896,343.2,1.43,0.29,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18133,"Cake, sponge, commonly prepared",38,1 piece (1/12 of 16 oz cake),110.2,2.052,0.19,13.9308,236.74,0.30476,0.3,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18337,"Puff pastry, frozen, ready-to-bake",47,1 shell,258.97,3.431,0.705,0.3478,117.03,4.53221,0.3,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19201,"Puddings, vanilla, ready-to-eat",110,"1 container, refrigerated 4 oz",143,1.595,0,18.667,156.2,1.1176,0.31,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18142,"Cake, yellow, dry mix, pudding-type",131,1/4 package,554.13,5.24,0.917,57.9151,1126.6,3.23439,0.32,Snacks and Sweets,0,0,0,0,0,0,0,0,0
42272,"Granola bar, w/ coconut, chocolate coated",28,1 oz,148.68,1.456,1.736,9.5956,42.56,6.3616,0.32,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18323,Peace pie,117,"1 piece (1/6 of 8"" pie)",262.08,2.223,0.936,18.9891,253.89,1.76436,0.32,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18135,"Cake, white, dry mix, pudding-type, enriched",131,1/4 package,554.13,5.109,0.917,64.1245,871.15,3.1309,0.32,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19024,"Granola bars, soft, coated, milk chocolate coating, chocolate chip",28,1 bar (1 oz),130.48,1.624,0.952,11,56,3.9816,0.32,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19190,"Puddings, chocolate, dry mix, reg, prepared w/ 2% milk",128,.5 cup,142.08,4.1984,1.024,15.168,130.56,1.64992,0.32,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18322,Mince pie,165,"1 piece (1/8 of 9"" diameter)",476.85,4.29,4.29,46.7115,419.1,4.4253,0.33,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18117,"Cake, marble, dry mix, pudding-type",129.25,1/4 package,537.68,4.3945,3.74825,46.155175,670.8075,3.166625,0.34,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19036,Popcorn cakes,20,2 cakes,76.8,1.94,0.58,0.144,57.6,0.096,0.34,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19089,"Ice creams, vanilla, rich",107,.5 cup,266.43,3.745,0,22.0955,65.27,11.05203,0.34,Snacks and Sweets,0,0,0,0,0,0,0,0,0
42186,"Frozen yogurts, choc",174,1 cup,220.98,5.22,4.002,33.4776,109.62,3.95328,0.35,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18110,"Cake, fruitcake, commonly prepared",43,1 piece,139.32,1.247,1.591,11.7906,43.43,0.45064,0.35,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19334,"Sugars, brown",220,"1 cup, packed",836,0.264,0,213.444,61.6,0,0.39,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19163,Chewing gum,16,10 Chiclets,57.6,0,0.384,10.5728,0.16,0.00672,0.39,Snacks and Sweets,0,0,0,0,0,0,0,0,0
21078,"Nachos, w/ cheese",80,1 serving,274.4,3.456,2.56,1.736,250.4,1.7384,0.39,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19081,"Candies, sweet chocolate",41,1 bar (1.45 oz),207.87,1.599,2.255,21.1068,6.56,8.2328,0.4,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19056,"Tortilla chips, plain",53.25,1/4 bag,251.34,3.78075,2.8755,0.41535,174.66,1.49739,0.41,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18969,"Cream puff, eclair, custard or cream filled, iced",113,4 oz,377.42,4.9833,1.017,24.9165,299.45,7.97215,0.41,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18147,Cheesecake,80,1 piece (1/6 of 17 oz cake),256.8,4.4,0.32,17.44,350.4,7.9368,0.42,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18445,"Lemon pie, fried",128,"1 pie (5"" x 3-3/4"")",404.48,3.84,3.328,16.91660777,478.72,3.14496,0.42,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18107,"Coffeecake, cinnamon w/ crumb topping, dry mix",74.5,1/4 package,324.82,3.576,1.341,31.6774,444.02,2.202965,0.42,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18114,"Cake, gingerbread, dry mix",102.75,1/4 package,449.0175,4.521,1.74675,47.90205,675.0675,3.55515,0.42,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19076,"Candies, caramels, chocolate-flavor roll",64,"1 bar, 2.25 oz",247.68,1.0176,0.064,36.0448,28.16,0.61888,0.42,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19101,"Fudge, chocolate w/ nuts",28,1 oz,129.08,1.2264,0.7,17.7436,10.92,1.81692,0.43,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19126,"Candies, milk chocolate coated peanuts",40,10 pieces,207.6,5.24,1.88,15.036,16.4,5.84,0.43,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19104,"Fudge, vanilla w/ nuts",28,1 oz,121.8,0.84,0.252,19.88,11.76,1.07184,0.44,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19103,"Fudge, vanilla",28,1 oz,107.24,0.294,0,22.3356,13.16,0.94696,0.44,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19047,"Pretzels, hard, plain, salted",60,10 twists,230.4,6.024,2.04,1.326,748.8,0.2334,0.45,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19813,"Pretzels, hard, plain, unsalted",60,10 twists,228.6,5.46,1.68,1,173.4,0.45,0.45,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18328,Vanilla cream pie,126,"1 piece (1/8 of 9"" diameter)",350.28,6.048,0.756,15.9768,327.6,5.0778,0.45,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43506,"Ice cream bar, chocolate or caramel covered, w/ nuts",54,1 bar,174.42,2.376,0.324,16.2,49.68,6.83532,0.46,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18313,Coconut creme pie,64,"1 piece (1/6 of 7"" pie)",190.72,1.344,0.832,11.8528,130.56,4.46464,0.46,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43595,"Breakfast bar, corn flake crust w/ fruit",37,1 bar,139.49,1.628,0.777,12.987,109.89,0.555,0.47,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19811,"Potato chips, plain, unsalted",56.75,1/4 bag (2 oz),304.18,3.9725,2.724,0.12485,4.54,6.2198,0.47,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19437,"Potato chips, fat free, salted",56.75,1/4 bag (2 oz),215.0825,5.4707,4.25625,2.094075,364.9025,0.085125,0.47,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18214,"Crackers, cheese, regular",62,"1 cup, bite size",303.18,6.7766,1.426,2.8086,603.26,3.27856,0.48,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18459,"Breakfast tart, lowfat",52,1 tart,193.44,2.0748,0.78,2.5324,187.72,0.72436,0.48,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19038,"Popcorn, caramel-coated, w/ peanuts",57,2 oz,228,3.648,2.166,25.8552,100.89,0.5928,0.48,Snacks and Sweets,0,0,0,0,0,0,0,0,0
42187,"Frozen yogurts, flavors other than choc",174,1 cup,220.98,5.22,0,34.6608,109.62,4.04724,0.49,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19094,Flan,306,"1 cup, (1/5 recipe yield)",444,13.86,0,70.84,162,5.505,0.5,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18215,"Crackers, cheese, sandwich-type w/ peanut butter filling",83,"1 cup, crushed",411.68,10.3003,2.822,5.7934,688.07,3.65698,0.52,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18457,"Crackers, saltines, fat-free, low-sodium",30,6 saltines,117.9,3.15,0.81,0.114,254.7,0.0732,0.52,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19524,Taro chips,23,10 chips,114.54,0.529,1.656,0.8786,78.66,1.4789,0.52,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19002,"Beef jerky, chopped & formed",20,"1 piece, large",82,6.64,0.36,1.8,416.2,2.17,0.52,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18948,"Pie crust, refrigerated, unbaked",57.25,1/4 pie crust,254.7625,1.700325,1.0305,1.4,234.1525,5.49371,0.53,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18161,"Cookies, chocolate chip, dry mix",124,1/4 package,616.28,5.704,0,56,359.6,10.31184,0.54,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18427,"Crackers, standard snack-type, low salt",62,"1 cup, bite size",311.24,4.588,0.992,1.1098,133.92,2.34112,0.55,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18245,"Danish pastry, cheese",71,1 pastry,265.54,5.68,0.71,4.9345,296.07,4.82374,0.59,Snacks and Sweets,0,0,0,0,0,0,0,0,0
43109,"Pretzels, soft",115,1 medium,388.7,9.43,1.955,0.2875,626.75,0.79925,0.6,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18362,"Toaster pastries, fruit",54,1 pastry,209.52,2.268,0.54,14.1102,180.36,1.9521,0.69,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18317,Egg custard pie,105,"1 piece (1/6 of 8"" pie)",220.5,5.775,1.68,12.159,288.75,2.46645,0.73,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19400,Banana chips,85,3 oz,441.15,1.955,6.545,30.039,5.1,24.6245,0.74,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18326,Pumpkin pie,133,1 slice,323.19,5.187,2.394,25.1104,317.87,2.64404,0.74,Snacks and Sweets,0,0,0,0,0,0,0,0,0
44259,"Puddings, all flavors excpt chocolate, low cal, dry mix",260,1 cup,912.6,4.16,2.34,7.54,4589,0.0468,0.77,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18320,Lemon meringue pie,113,"1 piece (1/6 of 8"" pie)",302.84,1.695,1.356,26.9618,194.36,1.99558,0.77,Snacks and Sweets,0,0,0,0,0,0,0,0,0
42185,"Yogurt, frozen, chocolate, non-fat milk, w/ low calorie sweetener",186,1 cup,199.02,8.184,3.72,23.4546,150.66,0.9393,0.79,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18308,Cherry pie,125,"1 piece (1/8 of 9"" diameter)",325,2.5,1,17.8625,307.5,3.2025,0.86,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19186,Apple crisp,282,1 cup,454,4.94,3.9,55.5,990,1.932,0.86,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18305,Blueberry pie,125,"1 piece (1/8 of 9"" diameter)",290,2.25,1.25,12.3625,358.75,2.09875,0.88,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18324,Pecan pie,133,1 slice,541.31,5.985,2.793,33.4894,365.75,3.52982,0.93,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18212,"Cookies, vanilla wafers, lower fat",80,"1 cup, crumbs",352.8,4,1.52,30,310.4,3.0704,0.96,Snacks and Sweets,0,0,0,0,0,0,0,0,0
19013,"Fruit leather, pieces",27,1 package,96.93,0.27,0,15.5466,108.81,0.1755,1,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18444,"Cherry pie, fried",128,"1 pie (5"" x 3-3/4"")",404.48,3.84,3.328,19.15832753,478.72,3.14496,1.01,Snacks and Sweets,0,0,0,0,0,0,0,0,0
18092,"Cake, carrot, dry mix, pudding-type",127.5,1/4 package,529.125,6.5025,0,53.4,722.925,1.8768,1.02,Snacks and Sweets,0,0,0,0,0,0,0,0,0
44110,"Jellies, reduced sugar",300,1 cup,537,0.9,2.4,135.9,6,0.027,1.1,Snacks and Sweets,0,0,0,0,0,0,0,0,0
